duration,mean_freq,spectral_bandwidth,zero_crossing_rate,energy,silence_ratio,fft_peak_freq,pitch_mean,spectral_entropy,spectral_rolloff,chroma_mean,speech_rate,avg_pause_duration,pitch_variability,label
-0.1112753227353096,-0.15352633595466614,-0.6501573324203491,0.2389431595802307,-0.31811124,0.43295711278915405,0.020024606958031654,0.20755875,0.5653718,-0.4988214671611786,-1.0205573,-0.6929921507835388,-0.5203445553779602,1.1178265,Leitura
-0.45571187138557434,-0.6191421151161194,-0.7315428853034973,-0.31724363565444946,-0.3429588,0.09127102792263031,0.039912741631269455,-0.30416518,-0.28119302,-0.7207908630371094,-1.1067735,-0.33456817269325256,-0.5203445553779602,0.34203616,Leitura
-0.015598510392010212,-0.6128479838371277,-0.6247432231903076,-0.4603838622570038,-0.18946648,0.38824009895324707,0.08198259025812149,0.04382359,0.7061178,-0.7927671074867249,-0.70159477,-0.7314895391464233,-0.5203445553779602,0.885235,Leitura
-0.38634616136550903,0.0401199571788311,0.2644543945789337,-0.4789431393146515,-0.44404376,0.13611744344234467,-0.341983437538147,1.5654242,-0.73640096,0.10485904663801193,1.322373,-0.46399906277656555,-0.5203445553779602,1.1673621,Leitura
-0.3026289641857147,0.7992889285087585,0.971764087677002,0.818812370300293,-0.49433056,0.3270166218280792,-0.5398750901222229,0.8763469,-0.07958876,0.8745904564857483,0.743839,-0.5646675229072571,-0.5203445553779602,0.94359714,Leitura
0.0035368530079722404,-0.5525999069213867,-0.5255700945854187,-0.43848681449890137,-0.61867106,0.5179998874664307,-0.3255130350589752,-0.5654243,0.8325777,-0.6890353560447693,-0.11419287,-0.7379891276359558,-0.5203445553779602,-0.4744402,Leitura
-0.25000670552253723,-0.5202521681785583,-0.6013821363449097,-0.43460720777511597,1.3359549,0.3533379137516022,0.37962988018989563,-0.26828006,0.10181312,-0.6006343960762024,-0.7102906,1.2480767965316772,2.5709755420684814,-0.09356258,Leitura
-0.15432989597320557,-1.3182157278060913,-0.7284862995147705,-1.412987232208252,-0.3924172,0.45417508482933044,0.19974642992019653,-1.9186611,0.33309588,-1.164689540863037,-0.94278663,-0.6715163588523865,-0.5203445553779602,-1.84608,Leitura
-0.1638975739479065,0.08198332041501999,0.0457058809697628,0.11308076977729797,-0.5168327,0.2266416847705841,-0.08404520153999329,0.46033865,-0.80929935,0.07582107186317444,1.4495746,-0.6663028001785278,-0.5203445553779602,-0.12613754,Leitura
-0.6016190052032471,2.769869089126587,2.0568923950195312,2.9647042751312256,-0.58735794,0.3193870186805725,-0.5468743443489075,1.3135493,-1.4203441,2.2769429683685303,0.68621784,0.38318490982055664,-0.5203445553779602,0.4797126,Leitura
0.2522965669631958,-1.1467063426971436,-0.861128568649292,-1.2223029136657715,1.0360823,0.4864560663700104,0.3762653172016144,-0.77451617,0.8470978,-1.123113989830017,-0.88186306,-0.7995140552520752,-0.5203445553779602,-0.15868886,Leitura
-0.4581037759780884,0.2624334394931793,0.6935831308364868,-0.08494219183921814,-0.0033465216,0.08174992352724075,0.445569783449173,0.02373119,0.6552796,0.3845594525337219,0.80279034,-0.328940749168396,-0.5203445553779602,-0.7136891,Leitura
0.05137525871396065,0.06205026060342789,-0.179672509431839,0.0752418041229248,-0.04182579,0.36159417033195496,-0.19810615479946136,0.4173935,0.9465239,-0.08950076997280121,-0.5712763,-0.7528508901596069,-0.5203445553779602,-0.08027323,Leitura
-0.3145885467529297,-0.8202038407325745,-0.16630682349205017,-1.0731854438781738,-0.4389902,0.3331061899662018,0.0961964800953865,-1.3694694,-0.9074811,-0.7254507541656494,-1.5167904,-0.5527516603469849,-0.5203445553779602,-1.2076292,Leitura
-0.4820229709148407,-0.12254056334495544,0.448581725358963,-0.5263657569885254,-0.47805256,-0.1880093216896057,-0.07933378219604492,0.20489246,0.35805526,0.056409116834402084,0.39499193,-0.2667710483074188,-0.5203445553779602,-0.51844203,Leitura
-0.2404390275478363,0.3744475543498993,0.44406384229660034,0.03684074431657791,-0.5588635,-0.9740512371063232,-0.2970544695854187,0.93482584,0.19067222,0.2796821892261505,1.2174274,0.4759456217288971,0.811913013458252,1.1954901,Leitura
-0.008422749117016792,-0.059360865503549576,-0.10366249084472656,-0.07206983864307404,-0.5654851,0.38107600808143616,-0.989375650882721,0.50839037,0.27626193,-0.22662188112735748,-0.18996757,-0.733967125415802,-0.5203445553779602,-0.03146678,Leitura
0.24272888898849487,-0.5000011324882507,-0.49569427967071533,-0.5693164467811584,-0.31251585,-0.2044534981250763,-1.0434578657150269,0.5814693,0.3582685,-0.579720675945282,0.6520501,1.2262160778045654,3.7268378734588623,1.0809492,Leitura
-0.5394290685653687,2.4722225666046143,2.100865125656128,2.2585296630859375,-0.64622897,0.45808202028274536,-0.7459911108016968,0.12189493,-1.3092542,2.3402764797210693,1.9519434,-0.054933544248342514,-0.5203445553779602,0.29385376,Leitura
-0.23565518856048584,0.9306667447090149,1.3254549503326416,0.13320685923099518,-0.42062938,-0.7463682293891907,0.3065802752971649,-1.2745649,0.67292666,1.237561821937561,-0.061601866,2.2664947509765625,1.3516414165496826,-0.029207563,Leitura
-0.34329161047935486,-0.03220757842063904,0.41565561294555664,-0.38596123456954956,0.03763676,-0.3740037679672241,0.2813839912414551,-0.23883714,0.7075618,0.23597949743270874,-1.0319206,-0.521170973777771,-0.5203445553779602,-0.81376195,Leitura
-0.0012469877256080508,-0.6533506512641907,-0.5971167087554932,-0.7036024928092957,0.88936114,0.5266553163528442,0.26499801874160767,0.022231145,0.62790585,-0.7517532110214233,-1.2234559,1.471542477607727,3.0282340049743652,0.0122271255,Leitura
-0.4844149053096771,-0.9574714303016663,-0.1810971051454544,-1.182443618774414,0.22453192,0.19274482131004333,0.20635412633419037,-1.3672466,-0.34913832,-0.8303654193878174,-0.71701974,-0.25989651679992676,-0.5203445553779602,-2.0333784,Leitura
-0.6064028143882751,2.711021661758423,2.536400079727173,1.8378732204437256,-0.5905951,0.31538528203964233,-0.7462670207023621,1.0714027,-0.85369617,2.9276866912841797,1.592928,0.4346908628940582,-0.5203445553779602,0.9804222,Leitura
0.21641775965690613,-0.21742741763591766,-0.03501584753394127,-0.3589286208152771,1.1189904,-0.8741732239723206,0.22895492613315582,0.3844628,0.42111596,-0.26718634366989136,-0.6834577,1.2873932123184204,2.474137544631958,1.3490578,Leitura
-0.43179264664649963,-0.09341849386692047,0.3694007694721222,-0.6246544718742371,0.12548819,0.5203130841255188,0.30741187930107117,0.583774,-0.65889186,-0.1628841906785965,-0.7922843,0.8056563138961792,0.5191163420677185,1.7788683,Leitura
0.1231328696012497,-0.6290870904922485,-0.5969852209091187,-0.545409619808197,2.8695729,0.44486203789711,0.5251409411430359,0.15521285,0.74492145,-0.6818521618843079,-0.27782783,-0.7720301151275635,-0.5203445553779602,0.9119682,Leitura
-0.3385077714920044,0.6299366354942322,0.5682861804962158,0.5004410147666931,-0.53931266,-0.4888024628162384,0.36195313930511475,1.5349703,0.3352447,0.4452105164527893,2.5293748,1.2931232452392578,1.5095386505126953,0.79825455,Leitura
-0.08496420085430145,0.9187341332435608,0.40617117285728455,-0.31636086106300354,-0.2085492,-3.631981134414673,0.25235694646835327,2.259385,0.70481694,0.8511512279510498,1.0637094,1.7883849143981934,1.856590747833252,0.8254375,Leitura
-0.5872674584388733,3.622560501098633,1.9960047006607056,4.113855361938477,-0.49303597,0.532332181930542,-0.6718196272850037,1.6211939,-1.6672881,2.8032474517822266,0.22571748,0.24893172085285187,-0.5203445553779602,1.0900768,Leitura
-0.6135786175727844,2.764922857284546,1.9802089929580688,2.613790273666382,-0.712719,0.5232457518577576,-0.7068883180618286,0.9558155,-1.5517353,2.2797744274139404,0.6510293,0.5196756720542908,-0.5203445553779602,0.4440266,Leitura
-0.4963745176792145,0.053238365799188614,0.6144149899482727,-0.20334744453430176,0.025922345,0.314556747674942,0.0020593684166669846,0.45173702,0.29048938,0.17140188813209534,0.98283106,-0.22344064712524414,-0.5203445553779602,-0.3513712,Leitura
-0.5633482933044434,1.0462356805801392,1.2975664138793945,0.5439113974571228,-0.6445111,0.41675901412963867,-0.06682949513196945,-0.351984,-0.18027425,1.4435769319534302,0.13485534,0.07560012489557266,-0.5203445553779602,-0.09323584,Leitura
0.29535114765167236,-0.7749568819999695,-0.7427310347557068,-0.5897273421287537,-0.40924,0.3344445526599884,0.42273029685020447,-0.5131652,0.8419412,-0.9737900495529175,-1.3154478,-0.8071414232254028,-0.5203445553779602,0.42485535,Leitura
-0.4963745176792145,-0.1407361924648285,0.5194449424743652,-0.5772638320922852,-0.5624519,-0.2486070692539215,-0.0972464308142662,-0.4684492,-1.0016189,0.141725093126297,2.4382174,-0.22344064712524414,-0.5203445553779602,-2.19975,Leitura
-0.2691420614719391,-0.8115330934524536,-0.5076026320457458,-0.8866835236549377,-0.12505952,-0.3196462094783783,0.3458676040172577,-0.5120437,-0.08823593,-0.7495155930519104,-1.253636,-0.20780596137046814,1.5592293739318848,-0.12512739,Leitura
0.04419950023293495,-0.3955574035644531,-0.07455386966466904,-0.4790287911891937,0.40605336,-0.27647730708122253,0.195693701505661,-0.4894896,0.0829367,-0.44096139073371887,-0.44822228,1.0971364974975586,2.419360399246216,0.19932972,Leitura
-0.5274694561958313,1.713381290435791,0.6564949154853821,0.6270738244056702,0.009827662,-3.631981134414673,0.19051499664783478,0.8721778,-0.6042103,1.1179616451263428,0.67889684,0.7640893459320068,-0.12321051955223083,0.86317474,Leitura
-0.16868141293525696,-1.0611528158187866,-0.3751102685928345,-1.2937073707580566,2.7046065,0.479159414768219,0.3283165395259857,-1.1554375,-0.22686246,-0.985816478729248,-0.7217566,-0.6636297106742859,-0.5203445553779602,-0.3232022,Leitura
-0.32654815912246704,-0.7009087800979614,-0.5357945561408997,-0.5511235594749451,-0.31471923,0.4631516635417938,0.40040159225463867,-0.969387,0.3926271,-0.6953403949737549,-1.2378637,-0.540134847164154,-0.5203445553779602,-0.64549327,Leitura
-0.3074128031730652,-0.11083201318979263,-0.6474860906600952,-0.045105524361133575,1.2834246,0.40345269441604614,0.05829277262091637,-0.05971475,-0.27390522,-0.32769423723220825,-1.4164581,-0.5599815249443054,-0.5203445553779602,0.1261864,Leitura
-0.446144163608551,-1.1890047788619995,-0.15169818699359894,-1.6318325996398926,3.4766276,0.5323024392127991,0.12245269119739532,-1.542316,-0.9679452,-0.9349244832992554,-0.64313203,-0.35613998770713806,-0.5203445553779602,-0.9770644,Leitura
-0.43179264664649963,0.14423768222332,0.22869889438152313,-0.14839377999305725,-0.0986629,-0.04350419342517853,0.6815605759620667,-0.34373444,-0.06076636,0.30507513880729675,-1.2105217,-0.3859296441078186,-0.5203445553779602,-0.40923283,Leitura
-0.2571824789047241,0.018234627321362495,-0.5399573445320129,0.31863993406295776,0.7654938,0.3613533079624176,0.12912413477897644,-0.015000593,0.24948074,-0.3683547377586365,-1.195478,0.14998464286327362,1.325122356414795,-0.328752,Leitura
-0.2930612862110138,-0.6084530353546143,-0.717780590057373,-0.27816683053970337,-0.4791736,0.18385468423366547,0.2803848087787628,0.09376256,-0.25374383,-0.8696566820144653,-0.8605253,-0.573733925819397,-0.5203445553779602,0.5479765,Leitura
-0.28827741742134094,-0.629021406173706,0.24532686173915863,-1.1419520378112793,0.21211345,-0.7340229153633118,0.0028891682159155607,-0.9886574,-0.15841144,-0.24605511128902435,-0.38207072,1.439887523651123,1.0081976652145386,-0.47823033,Leitura
-0.43179264664649963,-1.4091519117355347,-0.9827760457992554,-1.3852324485778809,-0.2659051,0.3305530548095703,0.2594681978225708,-1.6871232,0.041804977,-1.3257795572280884,-1.0954524,-0.3859296441078186,-0.5203445553779602,-2.1652448,Leitura
-0.044301554560661316,-1.0427234172821045,-0.9292990565299988,-0.8961045145988464,0.46774855,0.3269411623477936,0.07186505943536758,-0.40191337,0.53590155,-1.090507984161377,-1.2114762,-0.7210631966590881,-0.5203445553779602,-0.04546512,Leitura
-0.4294007420539856,-0.6232236623764038,-0.014913107268512249,-0.8326584100723267,1.1221956,0.3059127926826477,-0.11052048951387405,-1.030635,-0.77738005,-0.6778520345687866,-0.029035985,-0.3906209170818329,-0.5203445553779602,-0.51742315,Leitura
-0.5370371341705322,0.7216079235076904,-0.1893341988325119,1.0168943405151367,-0.074931875,0.3335404098033905,0.19407586753368378,0.6997935,-0.97665876,0.23464934527873993,-0.63164145,0.8492509126663208,0.5194423794746399,1.6652695,Leitura
-0.32654815912246704,-1.2125115394592285,-1.2097488641738892,-0.99480140209198,0.026737902,0.5032143592834473,0.43593630194664,-1.37278,0.20789821,-1.2769324779510498,-1.415461,-0.540134847164154,-0.5203445553779602,-0.75913733,Leitura
-0.013206589967012405,-0.2705938518047333,-0.2530897855758667,-0.3173862099647522,1.8375653,-0.08607649803161621,0.30975112318992615,-0.5423414,-0.059260115,-0.37949100136756897,-1.1246886,1.5122944116592407,1.9692751169204712,-0.06316431,Leitura
-0.039517711848020554,1.1645346879959106,0.4721691906452179,-0.40172722935676575,-0.6735114,-3.631981134414673,-1.0743255615234375,1.9589564,0.6201106,0.9678380489349365,1.8451616,0.8303098082542419,1.797062635421753,1.0104479,Leitura
-0.09213995933532715,-0.05035143718123436,-0.13009649515151978,-0.16716735064983368,-0.15777768,0.49545374512672424,0.7327454090118408,0.97388184,-0.4388779,-0.21482066810131073,0.9629472,-0.4214993715286255,0.7180094122886658,1.3113495,Leitura
-0.2930612862110138,-0.9149565100669861,-0.4490099251270294,-1.121321201324463,3.1983783,0.34352874755859375,-0.06659375876188278,-0.7838452,0.33102825,-0.9208031892776489,-0.9774908,-0.573733925819397,-0.5203445553779602,0.3768747,Leitura
-0.41983306407928467,-1.1042686700820923,-0.9535999894142151,-1.2946022748947144,0.08112281,0.48571908473968506,-0.34497663378715515,-1.0379461,-1.3408089,-1.0798879861831665,-0.76237094,-0.4086698293685913,-0.5203445553779602,-0.97337466,Leitura
-0.38156232237815857,-0.8858921527862549,-1.627988576889038,-0.85170978307724,0.16721258,-3.631981134414673,-0.4445115029811859,1.5364366,0.2518378,-1.029504418373108,-2.5718303,-0.4710429012775421,-0.5203445553779602,1.4170716,Leitura
-0.40308961272239685,1.9693208932876587,0.2765728533267975,1.176072597503662,-0.51758695,-3.631981134414673,0.7492457628250122,2.547217,-0.0029868223,1.1096560955047607,0.78332573,1.1942169666290283,0.8529958724975586,1.5320479,Leitura
-0.443752259016037,0.6838126182556152,0.39458659291267395,0.5833527445793152,-0.35958743,0.20867037773132324,-1.1095564365386963,-1.2926453,0.2659672,0.6851446032524109,0.55838645,-0.36131009459495544,-0.5203445553779602,-1.2049173,Leitura
-0.505942165851593,0.8843019008636475,1.3150269985198975,0.12265995889902115,-0.37236232,-1.4229021072387695,0.16302669048309326,-0.76560307,-0.9353403,1.0287139415740967,0.20380071,1.3889062404632568,0.2517518401145935,0.42149234,Leitura
-0.5083341002464294,0.5185468196868896,1.7168594598770142,-0.6953861117362976,0.28394186,-1.7023199796676636,0.22966590523719788,-1.4212259,0.2012514,1.3160794973373413,0.4681835,2.2127418518066406,-0.0097436448559165,0.09927419,Leitura
-0.5298613905906677,-0.7866592407226562,0.6835876107215881,-1.9247359037399292,-0.7261389,0.38707515597343445,-0.7666702270507812,-2.662445,-2.5139966,0.07192771881818771,2.6516588,-0.09854714572429657,-0.5203445553779602,-4.3372636,Leitura
-0.276317834854126,-0.3259638249874115,-0.958931028842926,0.04290670529007912,-0.2200573,0.44971078634262085,-0.7330214977264404,2.6365426,-1.5002673,-0.6089826226234436,-0.6659669,-0.5886864066123962,-0.5203445553779602,1.618283,Leitura
-0.4509280025959015,0.7147949934005737,0.29487529397010803,0.724442183971405,0.18072416,0.0619359090924263,0.13759343326091766,2.1740012,0.37131098,0.6050583124160767,0.25664243,-0.34553688764572144,-0.5203445553779602,0.9288507,Leitura
-0.39591383934020996,0.1992933750152588,-0.06591653823852539,0.03706140071153641,-0.29994604,0.2825808525085449,0.6480180025100708,1.8033739,-0.16617203,0.09447911381721497,1.5244112,-0.44931185245513916,-0.5203445553779602,1.357054,Leitura
-0.6231462955474854,2.813884973526001,2.592644691467285,2.151373863220215,-0.53293467,0.26871228218078613,-0.6343768835067749,-0.07909115,-2.255618,2.8235960006713867,0.016069103,0.6502320170402527,-0.5203445553779602,-0.44515535,Leitura
-0.4294007420539856,0.28225982189178467,0.5699610114097595,-0.16618213057518005,-0.037336808,0.09824984520673752,0.005130584817379713,0.57786787,0.5237514,0.4837643802165985,-0.99408096,-0.3906209170818329,-0.5203445553779602,0.84963006,Leitura
0.09921366721391678,-0.6732668280601501,-0.720419704914093,-0.45715001225471497,-0.10821147,0.26605546474456787,0.4041096270084381,-1.1145915,0.7490914,-0.8763141632080078,-0.9241199,-0.7660044431686401,-0.5203445553779602,-0.55680907,Leitura
-0.20695213973522186,-1.0152499675750732,0.09380988031625748,-1.59646737575531,0.19820376,0.1807367354631424,0.44809794425964355,-1.1758296,0.5523723,-0.6890652179718018,0.10854135,-0.6404957175254822,-0.5203445553779602,-0.6417205,Leitura
0.17336319386959076,-0.832532525062561,-0.4291003346443176,-0.8482649326324463,-0.1715616,-0.44907885789871216,0.3711358606815338,-0.5653225,0.3269324,-0.8317519426345825,-0.4855897,0.9990139007568359,3.045645236968994,-0.3217741,Leitura
-0.5298613905906677,0.4049076735973358,0.2797639071941376,0.04139116033911705,-0.47998646,0.3257025182247162,-0.7192906141281128,-0.012843905,-1.6214451,0.34401169419288635,0.585,-0.09854714572429657,-0.5203445553779602,1.3872333,Leitura
-0.6016190052032471,2.3360886573791504,2.1139211654663086,2.3647472858428955,-0.24532318,0.20675425231456757,0.7452974319458008,0.9348427,-1.5103467,2.285590171813965,0.5000234,0.38318490982055664,-0.5203445553779602,0.6343768,Leitura
-0.5011583566665649,-0.0774245411157608,1.0197592973709106,-0.8453638553619385,-0.67445797,-0.25428837537765503,-0.01619582623243332,-0.5091286,-0.034849916,0.38332927227020264,-0.9431473,-0.20780596137046814,-0.5203445553779602,-0.2785942,Leitura
-0.15193797647953033,-0.14242470264434814,-0.008926412090659142,-0.4218094050884247,0.42040467,0.18958543241024017,0.030020974576473236,0.56822735,0.33807257,-0.26744401454925537,-0.86165196,0.2539961338043213,2.803452253341675,1.5516795,Leitura
-0.26675015687942505,-0.002749164355918765,0.03161432221531868,-0.2942678928375244,-0.49301133,0.43620824813842773,-0.40699952840805054,0.9223798,-0.90996534,-0.06041193753480911,1.8322961,-0.5967486500740051,-0.5203445553779602,1.0684856,Leitura
-0.5705240368843079,-1.4375321865081787,-1.8566505908966064,-0.9817956686019897,0.42280978,0.5250570774078369,-0.32318294048309326,-0.3999544,-3.0952916,-1.4349918365478516,-1.03289,0.12224671244621277,-0.5203445553779602,-0.81036806,Leitura
-0.14715412259101868,0.3051566779613495,0.34719759225845337,-0.14907759428024292,-0.05473146,0.5227282047271729,0.3285500705242157,1.2009797,-0.037187647,0.30886712670326233,1.0482577,1.4695398807525635,3.112062692642212,0.8383885,Leitura
-0.46288761496543884,0.6456343531608582,0.22750021517276764,0.021039515733718872,-0.43611485,0.27667832374572754,-0.2352093756198883,1.3067509,-0.855343,0.41297459602355957,-0.06745456,0.34694844484329224,0.02351388707756996,1.3787283,Leitura
-0.5394290685653687,0.4084922671318054,0.2752227187156677,0.01062732096761465,-0.41688812,0.4003872871398926,-0.5880590081214905,1.3478855,-0.947072,0.33049073815345764,-0.013369552,0.8718554973602295,-0.10364726185798645,1.2481939,Leitura
-0.18542484939098358,-1.038529396057129,-0.9444137811660767,-0.8762858510017395,0.59762096,0.2757795453071594,0.0872584879398346,-1.2379475,-0.25535813,-1.0883278846740723,-1.5022768,0.001726049347780645,2.5250020027160645,-0.9128792,Leitura
0.0633348599076271,0.3999422490596771,0.5127214789390564,0.10386596620082855,-0.49067235,-0.6532151103019714,0.08603759855031967,-0.27609718,1.0271101,0.440686970949173,-0.1497,1.2726291418075562,2.671987295150757,1.1413877,Leitura
-0.4915906488895416,-0.736698567867279,0.39262309670448303,-1.2187265157699585,1.8756682,0.04809928312897682,0.14859554171562195,-2.2859442,-0.92622155,-0.49883267283439636,-0.43928346,-0.238456130027771,-0.5203445553779602,-2.336003,Leitura
-0.13997836410999298,-0.8655757308006287,-0.47613444924354553,-1.0734561681747437,0.8696263,0.42674773931503296,0.1958465427160263,0.12470507,-0.9430869,-0.7422524094581604,-0.40050218,1.1371862888336182,0.9178340435028076,0.115254715,Leitura
-0.46288761496543884,0.6138591766357422,0.1843727082014084,0.4520493447780609,-0.37966424,0.3808707594871521,0.7899516820907593,2.5440898,-0.9853743,0.28086018562316895,2.0682924,-0.31738707423210144,-0.5203445553779602,1.7192397,Leitura
0.034631818532943726,-0.1954837143421173,-0.09083610028028488,-0.31412121653556824,1.4095426,-0.8770429491996765,-0.5535096526145935,0.08473261,0.759575,-0.20926111936569214,0.3925886,-0.2801346182823181,2.21590256690979,-1.1648209,Leitura
-0.3098047077655792,-1.2732611894607544,-0.8424921631813049,-1.3182164430618286,0.24683146,-0.0925913155078888,0.30790582299232483,-1.6736202,-0.12752724,-1.1860582828521729,-1.2586328,0.29064881801605225,0.9625501036643982,-2.194466,Leitura
-0.3480754494667053,-0.34862324595451355,-0.08755446970462799,-0.5475013852119446,0.71898067,0.17049460113048553,-0.04102788865566254,-0.33452728,0.3054456,-0.22018450498580933,-1.3125939,1.8159139156341553,1.7066057920455933,-0.48336893,Leitura
-0.5274694561958313,0.7161046266555786,1.915770173072815,-0.6351003050804138,-0.7272983,-3.631981134414673,-0.6758160591125488,0.33196166,0.17286305,1.2507290840148926,3.1277325,1.6369953155517578,0.3391343951225281,-0.12784366,Leitura
-0.15432989597320557,-0.5958321690559387,-0.3928021490573883,-0.591404378414154,-0.39518246,0.43890589475631714,0.8061861395835876,0.3774722,0.7630262,-0.6173877716064453,-0.5583831,-0.6715163588523865,-0.5203445553779602,-0.060238093,Leitura
0.20445816218852997,-0.8088313937187195,-0.44239839911460876,-0.8689094185829163,3.1758535,0.31111496686935425,0.29760825634002686,-1.6498135,0.4600767,-0.8503794074058533,-0.8696557,-0.7902176976203918,-0.5203445553779602,-0.6775846,Leitura
0.06572677940130234,-0.3828507959842682,-0.4710993468761444,-0.19080977141857147,5.2647586,0.46795088052749634,0.3065393567085266,0.6917864,0.72444075,-0.5032743215560913,-0.16918209,-0.7569623589515686,-0.5203445553779602,1.4315941,Leitura
-0.37438657879829407,-0.7528398036956787,-0.09546661376953125,-0.9502224922180176,-0.33650678,0.14696887135505676,0.47128522396087646,-2.0726497,0.32781184,-0.3014504313468933,-0.6325729,-0.48125651478767395,-0.5203445553779602,-3.0432158,Leitura
-0.48680680990219116,0.5711032152175903,1.703010082244873,-0.69635409116745,-0.17300034,-1.8860549926757812,0.5021893382072449,-2.5210254,0.15412615,1.1729941368103027,0.12047741,1.9336137771606445,0.07731283456087112,-3.280729,Leitura
-0.5035502910614014,0.08674825727939606,-0.3435037434101105,-0.03234514966607094,1.2714579,0.41109323501586914,0.712230384349823,0.10959684,-1.0926911,-0.22178210318088531,-0.6473377,1.364212155342102,0.3613060712814331,0.57652146,Leitura
-0.5753078460693359,-0.11827879399061203,0.13163882493972778,-0.3690911829471588,-0.46426412,0.42159080505371094,0.4513283669948578,0.9288302,-2.4629316,-0.45811939239501953,-0.2310813,0.15570032596588135,-0.5203445553779602,2.2524228,Leitura
